name,colors,types,price,tags
Six,['G'],['Creature'],0.02,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'single-english-word-name', 'mill-self', 'mulch', 'reanimate-cast', 'card-advantage', 'mill', 'reanimate', 'recursion', 'card-names']"
Sixth Sense,['G'],['Enchantment'],0.03,"['alliteration', 'alliteration', 'draw', 'repeatable-draw', 'saboteur', 'curiosity', 'card-advantage', 'card-names']"
Sizzle,['R'],['Sorcery'],0.03,"['single-english-word-name', 'burn-player', 'card-names']"
Sizzling Barrage,['R'],['Instant'],0.03,"['removal-creature-burn', 'hate-blocker', 'removal-creature', 'removal']"
Sizzling Soloist,['R'],['Creature'],0.01,"['alliteration', 'alliteration', 'creaturefall', 'prevent-blocker', 'force-attacker', 'card-names']"
Skaab Goliath,['U'],['Creature'],0.04,"['evasion', 'virtual-french-vanilla', 'graveyard-fuel', 'graveyard-fuel-creature', 'flavors-of-vanilla']"
Skaab Ruinator,['U'],['Creature'],0.23,"['evasion', 'reanimate-self', 'cast-from-graveyard', 'graveyard-fuel', 'graveyard-fuel-creature', 'reanimate-cast', 'reanimate', 'recursion']"
Skaab Wrangler,['U'],['Creature'],0.03,"['tapper-creature', 'tap-fuel-creature']"
Skalla Wolf,['G'],['Creature'],0.56,"['virtual-vanilla', 'synergy-green', 'impulse', 'card-advantage', 'flavors-of-vanilla', 'cycle']"
Skanos Dragonheart,['G'],['Creature'],,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'power-matters', 'pair-commander', 'tribal-dragon', 'typal-creature', 'typal', 'cycle']"
"Skanos, Black Dragon Vassal","['B', 'G']",['Creature'],,"['evasion', 'attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'synergy-attacker', 'power-matters', 'power-matters-self', 'dnd-character', 'gives-menace', 'gives-evasion', 'dnd', 'cycle']"
"Skanos, Blue Dragon Vassal","['G', 'U']",['Creature'],,"['evasion', 'attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'synergy-attacker', 'gives-flying', 'power-matters', 'power-matters-self', 'dnd-character', 'gives-evasion', 'dnd', 'cycle']"
"Skanos, Dragon Vassal",['G'],['Creature'],,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'synergy-attacker', 'discard-outlet', 'power-matters', 'power-matters-self', 'dnd-character', 'dnd', 'cycle']"
"Skanos, Green Dragon Vassal",['G'],['Creature'],,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'synergy-attacker', 'untapper-creature', 'power-matters', 'power-matters-self', 'dnd-character', 'dnd', 'cycle']"
"Skanos, Red Dragon Vassal","['G', 'R']",['Creature'],,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'synergy-attacker', 'power-matters', 'gives-first-strike', 'power-matters-self', 'dnd-character', 'dnd', 'cycle']"
"Skanos, White Dragon Vassal","['G', 'W']",['Creature'],,"['attack-trigger', 'attack-trigger', 'lifegain', 'synergy-attacker-self', 'synergy-attacker', 'power-matters', 'power-matters-self', 'dnd-character', 'gives-lifelink', 'dnd', 'cycle']"
Skarrg Goliath,['G'],['Creature'],0.02,"['virtual-french-vanilla', 'synergy-attacker', 'activate-from-hand', 'activate-from-hand', 'gives-trample', 'combat-trick', 'giant-growth', 'enlarge', 'flavors-of-vanilla']"
Skarrg Guildmage,"['G', 'R']",['Creature'],0.03,"['mana-sink', 'gives-trample', 'type-change', 'animate-land', 'animate-land', 'cycle', 'animate', 'animate']"
"Skarrg, the Rage Pits",['C'],['Land'],,"['evasion', 'utility-land', 'gives-trample', 'virtual-legendary', 'cycle']"
Skarrgan Firebird,['R'],['Creature'],,"['evasion', 'gains-pp-counters', 'activate-from-graveyard', 'activate-from-graveyard', 'regrowth-self', 'card-advantage', 'regrowth', 'recursion']"
Skarrgan Hellkite,['R'],['Creature'],0.02,"['evasion', 'gains-pp-counters', 'mana-sink', 'burn-any', 'burn-player', 'removal-creature-burn', 'pp-counters-matter', 'removal-planeswalker-burn', 'repeatable-removal', 'pinger', 'counters-matter', 'removal-creature', 'gains-haste', 'removal-battle-burn', 'removal-planeswalker', 'removal']"
Skatewing Spy,['U'],['Creature'],0.03,"['unique-type-line', 'gains-pp-counters', 'gives-flying', 'pp-counters-matter', 'counters-matter', 'gives-evasion']"
Skeletal Changeling,['B'],['Creature'],0.03,"['regenerates-self', 'typal-creature', 'typal', 'cycle']"
Skeletal Crocodile,['B'],['Creature'],,"['creature-type-erratum', 'unique-type-line']"
Skeletal Grimace,['B'],['Enchantment'],0.03,"['protects-creature', 'regenerates-other', 'protects-permanent']"
Skeletal Kathari,['B'],['Creature'],0.04,"['evasion', 'sacrifice-outlet-creature', 'regenerates-self', 'sacrifice-outlet']"
Skeletal Scrying,['B'],['Instant'],,"['alliteration', 'alliteration', 'draw', 'life-payment', 'graveyard-fuel', 'card-advantage', 'card-names']"
Skeletal Snake,['B'],['Creature'],,"['alliteration', 'alliteration', 'creature-type-erratum', 'unique-type-line', 'card-names']"
Skeletal Swarming,"['B', 'G']",['Enchantment'],0.02,"['alliteration', 'alliteration', 'noncreature-tribal', 'repeatable-token-generator', 'gives-trample', 'morbid', 'typal-creature', 'typal', 'card-names']"
Skeletal Vampire,['B'],['Creature'],,"['evasion', 'unique-type-line', 'noncreature-tribal', 'repeatable-token-generator', 'mana-sink', 'sacrifice-outlet-creature', 'regenerates-self', 'free-sacrifice-outlet', 'typal-creature', 'sacrifice-outlet', 'typal']"
Skeletal Wurm,['B'],['Creature'],0.03,"['unique-type-line', 'regenerates-self']"
Skeleton Archer,['B'],['Creature'],,"['unique-type-line', 'virtual-vanilla', 'burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'pinger', 'removal-creature', 'removal-battle-burn', 'removal-planeswalker', 'removal', 'flavors-of-vanilla']"
Skeleton Crew,['B'],['Creature'],0.2,"['repeatable-token-generator', 'punny-name', 'reanimate-self', 'anthem', 'anthem', 'tribal-coupling', 'activate-from-graveyard', 'activate-from-graveyard', 'typal-creature', 'reanimate', 'typal', 'recursion', 'card-names']"
Skeleton Key,['C'],['Artifact'],0.03,"['saboteur', 'discard-outlet', 'loot', 'card-advantage', 'gives-evasion', 'blue-effect']"
Skeleton Scavengers,['B'],['Creature'],0.02,"['alliteration', 'alliteration', 'gains-pp-counters', 'mana-sink', 'delayed-triggered-ability', 'regenerates-self', 'card-names']"
Skeleton Shard,['C'],['Artifact'],0.04,"['alliteration', 'alliteration', 'card-advantage', 'regrowth', 'recursion-artifact', 'recursion-creature', 'recursion', 'cycle', 'card-names']"
Skeleton Ship,"['B', 'U']",['Creature'],0.02,"['alliteration', 'alliteration', 'creature-type-erratum', 'drawback', 'gives-mm-counters', 'removal-creature', 'removal', 'deprecated-mechanics', 'card-names']"
Skeletonize,['R'],['Instant'],0.06,"['single-english-word-name', 'delayed-triggered-ability', 'removal-creature-burn', 'death-trigger', 'out-of-color-token', 'removal-creature', 'regenerates-other', 'leaves-battlefield-trigger', 'removal', 'cycle', 'card-names']"
Skemfar Avenger,['B'],['Creature'],0.02,"['noncreature-tribal', 'draw', 'repeatable-draw', 'death-trigger', 'life-payment', 'tribal-coupling', 'card-advantage', 'tribal-elf', 'leaves-battlefield-trigger', 'typal-creature', 'typal']"
Skemfar Elderhall,['C'],['Land'],0.03,"['utility-land', 'sacrifice-self', 'removal-creature-toughness', 'removal-creature', 'tapland', 'removal', 'cycle']"
Skemfar Shadowsage,['B'],['Creature'],0.03,"['alliteration', 'alliteration', 'lifegain', 'virtual-vanilla', 'opponent-loses-life', 'modal', 'typal-creature', 'typal', 'flavors-of-vanilla', 'card-names']"
Skewer Slinger,['R'],['Creature'],0.03,"['alliteration', 'alliteration', 'removal-creature-burn', 'hate-blocker', 'block-trigger', 'block-trigger', 'synergy-blocker-self', 'removal-creature', 'removal', 'card-names']"
Skewer the Critics,['R'],['Sorcery'],0.04,"['burn-any', 'burn-player', 'removal-creature-burn', 'punny-name', 'removal-planeswalker-burn', 'burn-with-set-mechanic', 'removal-creature', 'life-loss-matters', 'removal-battle-burn', 'removal-planeswalker', 'removal', 'card-names']"
Skill Borrower,['U'],"['Artifact', 'Creature']",0.02,['synergy-artifact']
Skilled Animator,['U'],['Creature'],0.04,"['type-change', 'animate', 'animate']"
Skillful Lunge,['W'],['Instant'],0.03,"['boost-power', 'gives-first-strike']"
Skinbrand Goblin,['R'],['Creature'],0.03,"['virtual-vanilla', 'synergy-attacker', 'activate-from-hand', 'activate-from-hand', 'flavors-of-vanilla']"
Skinrender,['B'],['Creature'],0.04,"['creature-type-erratum', 'virtual-vanilla', 'gives-mm-counters', 'removal-creature', 'removal', 'flavors-of-vanilla']"
Skinshifter,['G'],['Creature'],0.02,"['evasion', 'type-change', 'gains-flying', 'shapechange', 'gains-trample', 'jump']"
Skinthinner,['B'],['Creature'],,"['removal-creature-destroy', 'removal-creature', 'turn-face-up-trigger-self', 'face-up-face-down-effects', 'removal']"
Skinwing,['C'],['Artifact'],0.03,"['evasion', 'creature-type-erratum', 'gives-flying', 'gives-evasion', 'quick-equip']"
Skirge Familiar,['B'],['Creature'],0.03,"['evasion', 'creature-type-erratum', 'ramp', 'discard-outlet', 'mana-dork', 'mana-producer']"
Skirk Alarmist,['R'],['Creature'],0.02,"['creature-type-erratum', 'face-up-face-down-effects']"
Skirk Commando,['R'],['Creature'],0.06,"['removal-creature-burn', 'saboteur', 'burn-with-set-mechanic', 'removal-creature', 'removal']"
Skirk Marauder,['R'],['Creature'],,"['burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'burn-with-set-mechanic', 'removal-creature', 'turn-face-up-trigger-self', 'removal-battle-burn', 'face-up-face-down-effects', 'removal-planeswalker', 'removal']"
Skirk Outrider,['R'],['Creature'],0.06,"['noncreature-tribal', 'gains-trample', 'typal-creature', 'typal']"
Skirk Prospector,['R'],['Creature'],0.04,"['noncreature-tribal', 'ramp', 'sacrifice-outlet-creature', 'martyr', 'sacrifice-self', 'free-sacrifice-outlet', 'tribal-goblin', 'mana-producer', 'typal-creature', 'sacrifice-outlet', 'typal']"
Skirk Ridge Exhumer,['B'],['Creature'],0.03,"['unique-type-line', 'repeatable-token-generator', 'death-trigger', 'discard-outlet', 'removal-creature-toughness', 'removal-creature', 'unprinted-token', 'leaves-battlefield-trigger', 'removal', 'cycle']"
Skirk Shaman,['R'],['Creature'],0.04,"['evasion', 'alliteration', 'alliteration', 'card-names']"
Skirk Volcanist,['R'],['Creature'],0.05,"['removal-creature-burn', 'burn-with-set-mechanic', 'sacrifice-outlet-land', 'removal-creature', 'turn-face-up-trigger-self', 'face-up-face-down-effects', 'sacrifice-outlet', 'removal']"
Skirmish Rhino,"['B', 'G', 'W']",['Creature'],,"['lifegain', 'virtual-french-vanilla', 'opponent-loses-life', 'drain-life', 'inverted-effects', 'flavors-of-vanilla']"
Skirsdag Cultist,['R'],['Creature'],0.04,"['sacrifice-outlet-creature', 'burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'removal-creature', 'bombard', 'removal-battle-burn', 'removal-planeswalker', 'sacrifice-outlet', 'removal']"
Skirsdag Flayer,['B'],['Creature'],0.03,"['noncreature-tribal', 'sacrifice-outlet-creature', 'removal-creature-destroy', 'removal-creature', 'tribal-human', 'typal-creature', 'sacrifice-outlet', 'removal', 'typal']"
Skirsdag High Priest,['B'],['Creature'],,"['repeatable-token-generator', 'tap-fuel-creature', 'morbid']"
Skirsdag Supplicant,['B'],['Creature'],0.04,"['alliteration', 'alliteration', 'opponent-loses-life', 'discard-outlet', 'card-names']"
"Skithiryx, the Blight Dragon",['B'],['Creature'],0.06,"['evasion', 'creature-type-erratum', 'unique-type-line', 'gives-mm-counters', 'regenerates-self', 'poisonous', 'gains-haste', 'poison-mechanics', 'card-names']"
Skitter Eel,['U'],['Creature'],0.01,"['unique-type-line', 'gains-pp-counters', 'french-vanilla', 'flavors-of-vanilla']"
Skitter of Lizards,['R'],['Creature'],,"['gains-pp-counters', 'virtual-french-vanilla', 'flavors-of-vanilla', 'cycle']"
Skitterbeam Battalion,['C'],"['Artifact', 'Creature']",0.06,"['intervening-if-clause', 'virtual-french-vanilla', 'copy-self', 'copy', 'flavors-of-vanilla']"
Skittering Cicada,['C'],['Creature'],4.78,"['cast-trigger-you', 'mana-value-matters', 'cast-trigger', 'gains-trample']"
Skittering Crustacean,['U'],['Creature'],,"['gains-pp-counters', 'untracked-indefinite-effect', 'indefinite-effect']"
Skittering Heartstopper,['B'],['Creature'],0.03,[]
Skittering Horror,['B'],['Creature'],0.09,"['creature-type-erratum', 'drawback', 'cast-trigger-you', 'cast-trigger']"
Skittering Invasion,['C'],"['Kindred', 'Sorcery']",0.03,"['ramp', 'refund']"
Skittering Monstrosity,['B'],['Creature'],0.04,"['drawback', 'cast-trigger-you', 'cast-trigger']"
Skittering Precursor,['C'],['Creature'],0.03,"['evasion', 'repeatable-token-generator', 'ramp']"
Skittering Skirge,['B'],['Creature'],0.04,"['evasion', 'alliteration', 'alliteration', 'creature-type-erratum', 'drawback', 'cast-trigger-you', 'cast-trigger', 'card-names']"
Skittering Surveyor,['C'],"['Artifact', 'Creature']",0.03,"['alliteration', 'alliteration', 'virtual-vanilla', 'tutor-to-hand', 'tutor-land-basic', 'tutor-land', 'tutor-to', 'tutor', 'flavors-of-vanilla', 'card-names']"
Skitterskin,['C'],['Creature'],0.03,['regenerates-self']
Skittish Kavu,['R'],['Creature'],0.09,[]
Skittish Valesk,['R'],['Creature'],0.04,['face-up-face-down-effects']
Skizzik,['R'],['Creature'],0.03,"['intervening-if-clause', 'drawback']"
Skizzik Surger,['R'],['Creature'],0.04,"['alliteration', 'alliteration', 'intervening-if-clause', 'french-vanilla', 'drawback', 'sacrifice-outlet-land', 'sacrifice-outlet', 'flavors-of-vanilla', 'card-names']"
"Skoa, Embermage",['R'],['Creature'],0.03,"['burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'sacrifice-outlet-land', 'name-matters', 'removal-creature', 'removal-battle-burn', 'removal-planeswalker', 'sacrifice-outlet', 'removal']"
Skola Grovedancer,['G'],"['Enchantment', 'Creature']",0.15,"['unique-type-line', 'lifegain', 'mill-self', 'discard-matters', 'mill']"
Skophos Maze-Warden,['R'],['Creature'],0.03,"['removal-creature-burn', 'removal-creature', 'removal-creature-fight', 'flowstone', 'removal']"
Skophos Reaver,['R'],['Creature'],0.03,[]
Skophos Warleader,['R'],['Creature'],0.03,"['evasion', 'sacrifice-outlet-creature', 'synergy-enchantment', 'sacrifice-outlet']"
Skorpekh Destroyer,['B'],"['Artifact', 'Creature']",0.61,"['synergy-artifact', 'gains-first-strike', '40k-model', '40k-model']"
Skorpekh Lord,['B'],"['Artifact', 'Creature']",4.38,"['evasion', 'delayed-triggered-ability', 'reanimate-self', 'activate-from-graveyard', 'activate-from-graveyard', 'gives-menace', 'synergy-artifact-creature', 'gives-evasion', '40k-model', '40k-model', 'temporary-reanimation', 'reanimate', 'recursion']"
Skred,['R'],['Instant'],1.92,"['removal-creature-burn', 'burn-with-set-mechanic', 'removal-creature', 'removal']"
"Skrelv, Defector Mite",['W'],"['Artifact', 'Creature']",0.17,"['evasion', 'unique-type-line', 'gives-unblockable', 'gives-hexproof', 'poisonous', 'gives-evasion', 'hate-color-choose', 'poison-mechanics', 'hate-color']"
Skrelv's Hive,['W'],['Enchantment'],0.03,"['lifegain', 'namesake-spell', 'repeatable-token-generator', 'life-payment', 'gives-lifelink', 'mix-and-match', 'poisonous', 'poison-mechanics', 'card-names']"
Skulduggery,['B'],['Instant'],0.03,"['single-english-word-name', 'removal-creature-toughness', 'combat-trick', 'removal-creature', 'inverted-effects', 'removal', 'card-names']"
Skulking Fugitive,['B'],['Creature'],0.12,"['creature-type-erratum', 'drawback']"
Skulking Ghost,['B'],['Creature'],0.06,"['evasion', 'creature-type-erratum', 'drawback']"
Skulking Killer,['B'],['Creature'],0.03,"['virtual-vanilla', 'removal-creature-toughness', 'removal-creature', 'removal', 'flavors-of-vanilla']"
Skulking Knight,['B'],['Creature'],0.04,"['drawback', 'hate-blocker', 'block-trigger', 'block-trigger']"
Skull Catapult,['C'],['Artifact'],0.05,"['sacrifice-outlet-creature', 'burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'removal-creature', 'bombard', 'removal-battle-burn', 'removal-planeswalker', 'sacrifice-outlet', 'removal']"
Skull Collector,['B'],['Creature'],0.03,"['drawback', 'upkeep-cost', 'regenerates-self', 'synergy-black', 'rescue-creature', 'bounce', 'rescue']"
Skull Fracture,['B'],['Sorcery'],0.04,"['discard', 'cast-from-graveyard', 'discard-with-set-mechanic']"
Skull of Orm,['C'],['Artifact'],0.02,"['namesake-spell', 'virtual-legendary', 'card-advantage', 'regrowth', 'recursion-enchantment', 'recursion', 'card-names']"
Skull of Ramos,['C'],['Artifact'],0.25,"['namesake-spell', 'ramp', 'sacrifice-self', 'egg', 'mana-rock', 'mana-producer', 'cycle', 'card-names']"
Skull Prophet,"['B', 'G']",['Creature'],0.03,"['ramp', 'mana-dork', 'mill-self', 'mill', 'mana-producer', 'draft-signpost', 'cycle']"
Skull Raid,['B'],['Sorcery'],0.03,"['draw', 'discard', 'discard-with-set-mechanic', 'card-advantage', 'hand-size-matters']"
Skull Rend,"['B', 'R']",['Sorcery'],0.03,"['burn-player', 'discard']"
Skull Skaab,"['B', 'U']",['Creature'],0.03,"['alliteration', 'alliteration', 'repeatable-token-generator', 'sacrifice-outlet-creature', 'bear-with-set-s-mechanic', 'bear-with-set-s-mechanic', 'sacrifice-outlet', 'draft-signpost', 'cycle', 'card-names']"
Skull Storm,['B'],['Sorcery'],,"['alliteration', 'alliteration', 'removal-creature-sacrifice', 'removal-creature', 'synergy-commander', 'removal', 'cycle', 'card-names']"
"Skullbriar, the Walking Grave","['B', 'G']",['Creature'],0.02,"['unique-type-line', 'gains-pp-counters', 'saboteur', 'counters-matter', 'requires-notation', 'cycle']"
Skullcage,['C'],['Artifact'],,"['burn-player', 'hand-size-matters']"
Skullcap Snail,['B'],['Creature'],0.03,"['alliteration', 'alliteration', 'unique-type-line', 'virtual-vanilla', 'flavors-of-vanilla', 'card-names']"
Skullclamp,['C'],['Artifact'],0.6,"['draw', 'repeatable-draw', 'death-trigger', 'card-advantage', 'flowstone', 'leaves-battlefield-trigger']"
